"GeographyCode","QS203EW0001","QS203EW0002","QS203EW0003","QS203EW0004","QS203EW0005","QS203EW0006","QS203EW0007","QS203EW0008","QS203EW0009","QS203EW0010","QS203EW0011","QS203EW0012","QS203EW0013","QS203EW0014","QS203EW0015","QS203EW0016","QS203EW0017","QS203EW0018","QS203EW0019","QS203EW0020","QS203EW0021","QS203EW0022","QS203EW0023","QS203EW0024","QS203EW0025","QS203EW0026","QS203EW0027","QS203EW0028","QS203EW0029","QS203EW0030","QS203EW0031","QS203EW0032","QS203EW0033","QS203EW0034","QS203EW0035","QS203EW0036","QS203EW0037","QS203EW0038","QS203EW0039","QS203EW0040","QS203EW0041","QS203EW0042","QS203EW0043","QS203EW0044","QS203EW0045","QS203EW0046","QS203EW0047","QS203EW0048","QS203EW0049","QS203EW0050","QS203EW0051","QS203EW0052","QS203EW0053","QS203EW0054","QS203EW0055","QS203EW0056","QS203EW0057","QS203EW0058","QS203EW0059","QS203EW0060","QS203EW0061","QS203EW0062","QS203EW0063","QS203EW0064","QS203EW0065","QS203EW0066","QS203EW0067","QS203EW0068","QS203EW0069","QS203EW0070","QS203EW0071","QS203EW0072","QS203EW0073","QS203EW0074","QS203EW0075","QS203EW0076","QS203EW0077","QS203EW0078"
"E00021678",438,315,261,249,6,3,3,0,0,0,0,0,0,4,50,47,40,9,5,9,0,5,12,7,1,0,0,6,3,1,2,10,1,5,2,0,3,4,0,0,2,0,2,0,89,3,0,3,4,0,0,4,75,68,5,2,0,0,5,4,1,2,7,6,5,1,0,1,0,0,0,17,0,17,10,7,0,0
"E00021679",150,103,75,70,2,2,1,0,0,0,0,0,0,6,22,21,18,3,0,6,0,4,5,3,0,0,1,2,1,0,1,6,0,4,0,0,4,2,0,0,0,0,2,0,29,1,1,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,3,2,1,1,0,1,0,0,0,9,0,9,9,0,0,0
"E00021680",494,326,255,235,5,10,5,0,0,0,1,0,0,7,63,53,48,15,11,9,2,5,6,5,2,1,0,2,10,1,9,21,4,1,0,0,1,16,3,2,1,1,9,0,112,6,0,6,8,4,1,3,90,84,4,1,1,0,8,0,8,0,24,17,8,9,0,6,1,0,1,11,0,11,11,0,0,0
"E00021681",262,185,112,103,2,6,1,0,0,0,2,0,0,3,68,59,49,19,6,17,2,0,5,10,0,4,0,6,9,1,8,6,1,1,0,1,0,4,1,0,2,1,0,0,31,1,0,1,5,2,2,1,15,13,2,0,0,0,10,3,7,0,31,25,19,6,0,5,1,0,1,9,0,9,4,5,0,0
"E00021682",545,331,251,243,3,2,3,0,0,0,0,0,0,3,77,72,48,5,1,17,2,16,7,24,4,5,0,15,5,0,5,14,0,2,2,0,0,12,1,8,1,1,1,0,187,1,0,1,9,5,0,4,173,159,7,5,2,0,4,0,4,0,6,4,2,2,0,1,1,0,1,7,0,7,7,0,0,0
"E00021683",509,295,246,242,2,0,1,0,1,0,0,0,0,3,46,40,33,5,2,7,0,6,13,7,5,2,0,0,6,1,5,10,3,1,0,1,0,6,0,2,0,0,4,0,194,4,0,4,7,2,0,5,181,174,3,3,0,1,0,0,0,2,8,3,3,0,0,5,0,0,0,2,0,2,2,0,0,0
"E00021685",568,381,289,276,5,6,2,0,0,0,1,0,0,6,85,72,61,18,8,8,6,4,17,11,0,4,3,4,13,0,13,22,1,1,0,0,1,20,2,14,2,2,0,0,126,2,0,2,4,1,1,2,119,114,3,1,1,0,1,1,0,0,21,12,11,1,0,5,4,1,3,18,0,18,14,4,0,0
"E00021686",531,334,175,167,2,2,4,0,0,0,0,0,0,8,151,130,106,16,27,12,4,6,41,24,2,10,1,11,21,9,12,18,5,5,0,1,4,8,1,0,5,0,2,0,78,4,0,4,39,21,7,11,20,4,9,6,1,0,15,1,14,0,85,55,47,8,3,26,1,1,0,16,0,16,10,6,0,0
"E00021687",435,309,235,225,0,5,5,0,0,0,0,0,0,5,69,59,46,19,6,12,2,5,2,13,2,7,1,3,10,1,9,28,4,0,0,0,0,24,1,4,14,1,4,0,59,5,0,5,5,2,1,2,44,38,4,2,0,0,5,0,5,0,23,13,10,3,0,7,3,0,3,16,0,16,12,4,0,0
"E00021688",381,246,191,181,2,6,2,0,0,0,1,0,0,3,51,46,36,4,7,12,3,6,4,10,0,7,0,3,5,1,4,6,3,1,1,0,0,2,0,1,1,0,0,0,120,1,0,1,6,0,2,4,109,104,1,4,0,0,4,2,2,0,8,2,1,1,0,5,1,0,1,1,0,1,1,0,0,0
"E00021689",399,268,141,135,1,3,2,0,0,0,0,0,1,4,122,102,82,15,15,18,3,5,26,20,0,5,3,12,20,7,13,22,13,5,3,1,1,4,0,1,2,0,1,0,63,8,3,5,22,8,8,6,17,5,10,2,0,0,15,0,15,1,28,19,13,6,1,7,1,0,1,18,0,17,10,7,1,0
"E00021690",445,287,197,187,1,6,3,0,0,0,1,0,0,3,86,82,68,17,5,15,5,6,20,14,0,3,3,8,4,0,4,18,3,5,1,2,2,10,0,5,3,0,2,0,104,3,0,3,10,3,1,6,88,77,0,8,1,2,3,1,2,0,13,10,6,4,0,3,0,0,0,23,0,23,18,5,0,0
"E00021691",315,211,173,162,0,6,5,0,0,0,0,0,0,3,35,32,26,17,1,3,1,1,3,6,0,4,0,2,3,1,2,9,2,1,0,1,0,6,0,4,2,0,0,0,81,4,0,4,3,0,1,2,73,56,14,3,0,0,1,1,0,0,10,5,2,3,0,5,0,0,0,4,0,4,2,2,0,0
"E00021692",271,195,150,134,1,11,4,0,0,0,0,0,0,3,42,38,34,3,6,13,0,7,5,4,0,0,0,4,4,0,4,9,1,3,1,2,0,5,1,1,2,0,1,0,27,1,0,1,4,2,0,2,14,7,6,0,1,0,6,1,5,2,22,12,10,2,0,7,3,0,3,18,0,18,14,4,0,0
"E00021693",430,267,202,191,3,5,3,0,0,0,0,0,0,9,56,45,40,10,5,10,4,6,5,5,0,4,0,1,11,0,11,18,2,6,4,1,1,10,0,1,5,0,4,0,97,1,0,1,9,2,0,7,83,81,2,0,0,0,4,1,3,0,23,14,10,4,0,8,1,1,0,25,0,25,17,8,0,0
"E00021694",454,274,222,217,0,4,0,0,1,0,2,0,0,5,45,39,30,11,2,8,0,4,5,9,1,0,0,8,6,0,6,2,0,0,0,0,0,2,1,0,0,0,1,0,155,0,0,0,7,0,1,6,145,140,1,4,0,0,3,1,2,0,15,5,4,1,1,5,4,1,3,8,0,8,3,5,0,0
"E00021695",372,274,230,214,4,10,2,0,0,0,0,0,2,3,39,31,30,8,5,5,0,1,11,1,0,0,0,1,8,3,5,6,1,2,0,2,0,2,1,0,1,0,0,1,67,3,1,2,6,1,1,4,52,43,5,0,0,4,6,1,5,0,11,7,7,0,0,4,0,0,0,14,0,13,11,2,1,0
"E00021696",527,363,322,312,1,4,5,0,0,0,0,0,0,4,37,33,30,8,4,2,2,3,11,3,0,0,1,2,4,1,3,14,0,2,0,2,0,12,1,0,6,0,5,0,122,2,1,1,3,0,1,2,116,106,7,3,0,0,1,0,1,0,18,13,7,6,0,3,2,2,0,10,0,10,7,3,0,0
"E00021697",305,216,175,167,3,5,0,0,0,0,0,0,0,3,38,32,20,2,3,2,2,5,6,12,0,5,0,7,6,3,3,27,3,9,0,8,1,15,0,5,0,0,10,0,49,4,1,3,3,1,1,1,37,36,1,0,0,0,5,5,0,0,12,3,2,1,2,5,2,0,2,1,0,1,0,1,0,0
"E00021698",340,289,250,235,5,6,4,0,0,0,0,0,0,11,28,20,19,3,4,6,1,0,5,1,0,1,0,0,8,0,8,9,1,1,0,0,1,7,0,0,4,0,3,0,22,0,0,0,3,1,0,2,19,17,0,1,0,1,0,0,0,0,14,8,7,1,0,4,2,0,2,6,0,6,3,3,0,0
"E00021699",390,296,251,238,5,4,4,0,0,0,0,0,0,16,29,29,20,5,5,1,0,3,6,9,5,2,0,2,0,0,0,14,1,6,2,3,1,7,3,3,0,1,0,0,62,2,0,2,8,2,4,2,50,50,0,0,0,0,2,1,1,0,14,6,4,2,0,5,3,1,2,4,0,4,3,1,0,0
"E00021700",511,358,271,255,2,11,3,0,0,0,0,0,0,14,73,63,52,11,8,13,3,3,14,11,0,3,1,7,10,2,8,20,8,2,2,0,0,10,2,0,1,0,7,0,81,3,1,2,5,1,2,2,64,57,5,2,0,0,9,0,9,0,34,25,16,9,0,5,4,2,2,18,0,18,13,5,0,0
"E00021701",442,330,269,257,3,3,6,0,0,0,0,0,0,8,53,46,39,6,3,5,1,13,11,7,1,3,1,2,7,1,6,9,0,1,1,0,0,8,0,0,5,0,3,0,52,0,0,0,4,2,2,0,44,43,1,0,0,0,4,0,4,0,27,12,11,1,0,10,5,4,1,24,0,24,20,4,0,0
"E00021702",370,260,231,224,0,6,1,0,0,0,0,0,0,2,27,23,14,3,2,5,2,0,2,9,4,2,2,1,4,1,3,23,3,4,2,1,1,16,0,12,0,0,4,0,78,1,0,1,3,0,1,2,72,71,0,1,0,0,0,0,0,2,5,2,0,2,0,1,2,1,1,4,0,4,4,0,0,0
"E00021703",315,229,186,180,1,2,3,0,0,0,0,0,0,3,40,35,29,6,5,7,2,5,4,6,0,2,0,4,5,0,5,8,0,2,0,0,2,6,0,3,1,0,2,0,59,2,1,1,2,0,0,2,52,51,0,1,0,0,3,0,3,0,10,4,4,0,0,3,3,2,1,9,0,9,5,4,0,0
"E00021704",375,275,223,214,2,3,4,0,0,0,0,0,0,12,40,31,21,7,3,0,3,5,3,10,3,5,0,2,9,1,8,20,6,12,9,0,3,2,0,0,2,0,0,0,54,3,1,2,4,0,1,3,46,45,0,0,0,1,0,0,0,1,14,10,3,7,0,2,2,2,0,12,0,12,9,3,0,0
"E00021705",431,305,249,236,3,8,2,0,0,0,0,0,0,4,52,44,37,8,4,9,1,4,11,7,1,4,0,2,8,2,6,14,1,8,2,6,0,5,0,0,3,0,2,0,81,1,0,1,15,2,3,10,62,61,0,0,1,0,3,1,2,0,15,5,3,2,0,8,2,2,0,16,0,16,10,6,0,0
"E00021706",338,216,179,172,3,4,0,0,0,0,0,0,0,5,32,29,14,0,1,5,1,4,3,15,2,4,5,4,3,2,1,19,6,6,1,0,5,7,2,4,0,0,1,0,87,1,0,1,2,1,0,1,82,82,0,0,0,0,2,0,2,0,10,2,2,0,0,3,5,2,3,6,0,6,3,3,0,0
"E00021707",377,257,225,215,4,5,1,0,0,0,1,0,0,2,29,21,12,3,1,1,0,4,3,9,0,6,1,2,8,1,7,17,0,5,2,1,2,12,1,9,0,2,0,0,82,1,0,1,6,4,0,2,75,75,0,0,0,0,0,0,0,0,15,5,4,1,0,5,5,3,2,6,0,6,5,1,0,0
"E00021708",298,229,186,177,2,6,1,0,0,0,1,0,0,12,30,23,16,2,2,0,0,8,4,7,0,5,0,2,7,3,4,11,3,3,1,1,1,5,0,0,0,1,4,0,43,2,1,1,0,0,0,0,37,34,0,2,0,1,4,0,4,0,10,4,2,2,0,1,5,1,4,5,0,5,3,2,0,0
"E00021709",324,190,167,167,0,0,0,0,0,0,0,0,0,2,21,21,7,1,1,1,0,2,2,14,0,0,12,2,0,0,0,26,9,2,1,0,1,15,10,1,1,0,3,0,97,1,1,0,3,0,1,2,92,90,2,0,0,0,1,0,1,0,6,3,2,1,1,2,0,0,0,5,0,5,3,2,0,0
"E00021710",313,218,179,173,0,5,1,0,0,0,0,0,0,3,36,24,21,2,3,8,2,2,4,3,0,1,0,2,12,3,9,10,1,2,0,2,0,7,0,3,2,1,1,0,68,1,0,1,2,2,0,0,62,60,1,1,0,0,3,0,3,0,12,7,6,1,0,5,0,0,0,5,0,5,2,3,0,0
"E00021711",471,313,225,211,2,9,3,0,0,0,1,0,0,1,86,73,61,9,11,9,0,25,7,12,3,5,0,4,13,3,10,7,2,0,0,0,0,5,0,2,0,1,2,0,113,1,0,1,15,7,1,7,88,81,4,2,0,1,8,1,7,1,16,9,4,5,0,2,5,4,1,22,0,21,15,6,1,0
"E00021712",297,208,141,135,0,3,3,0,0,0,0,0,2,3,62,57,47,11,7,12,2,4,11,10,0,5,0,5,5,2,3,11,0,3,2,0,1,8,0,2,2,2,2,0,39,5,1,4,6,2,1,3,22,15,1,5,0,1,6,1,5,0,31,11,7,4,1,9,10,5,5,8,0,8,7,1,0,0
"E00021713",295,197,176,176,0,0,0,0,0,0,0,0,0,5,16,15,10,2,0,1,2,3,2,5,0,0,0,5,1,0,1,11,2,0,0,0,0,9,0,8,0,1,0,0,71,0,0,0,9,4,5,0,58,58,0,0,0,0,4,0,4,0,11,1,1,0,0,8,2,0,2,5,0,5,2,3,0,0
"E00021714",209,144,128,123,1,3,1,0,0,0,0,0,0,0,16,15,13,3,4,2,1,1,2,2,0,0,0,2,1,1,0,10,5,3,1,0,2,2,0,2,0,0,0,0,45,0,0,0,2,0,1,1,40,38,2,0,0,0,3,2,1,0,7,2,1,1,0,3,2,1,1,3,0,3,2,1,0,0
"E00021715",361,245,218,210,2,2,4,0,0,0,0,0,1,0,26,23,18,3,2,7,1,1,4,5,0,3,0,2,3,0,3,13,2,4,1,3,0,7,0,3,2,0,2,0,88,1,0,1,7,0,0,7,76,72,4,0,0,0,4,1,3,0,9,6,4,2,1,0,2,0,2,6,0,6,6,0,0,0
"E00021716",280,182,153,141,2,7,3,0,0,0,0,0,0,9,20,20,9,1,1,1,0,3,3,11,0,3,2,6,0,0,0,20,3,4,0,3,1,13,2,8,1,0,2,0,62,0,0,0,1,1,0,0,59,56,1,2,0,0,2,0,2,0,12,1,0,1,0,2,9,6,3,4,0,4,4,0,0,0
"E00021717",253,153,124,120,1,0,3,0,0,0,0,0,1,5,23,23,20,0,0,7,2,3,8,3,0,0,0,3,0,0,0,14,3,7,0,5,2,4,1,1,0,0,2,0,67,1,1,0,1,0,0,1,63,57,1,5,0,0,2,0,2,0,15,6,6,0,0,6,3,1,2,4,0,4,4,0,0,0
"E00021718",361,254,207,193,6,5,3,0,0,0,0,0,0,3,44,39,35,9,3,7,2,8,6,4,2,1,0,1,5,1,4,9,1,1,0,0,1,7,2,1,1,1,2,0,53,1,0,1,7,3,0,4,43,40,3,0,0,0,2,0,2,0,24,16,10,6,0,5,3,0,3,21,0,21,14,7,0,0
"E00021719",163,109,94,93,0,0,1,0,0,0,1,0,0,2,12,11,8,1,3,3,0,1,0,3,0,1,0,2,1,1,0,8,4,2,0,1,1,2,0,0,1,0,1,0,38,1,0,1,1,0,1,0,34,34,0,0,0,0,1,1,0,1,3,0,0,0,0,1,2,1,1,5,0,5,4,1,0,0
"E00021722",342,249,164,149,5,5,5,0,0,0,0,0,0,2,83,80,72,2,11,45,0,9,5,8,0,2,1,5,3,2,1,38,2,15,0,12,3,21,2,2,4,9,4,0,31,8,3,5,0,0,0,0,22,21,0,1,0,0,1,1,0,0,19,4,3,1,0,14,1,1,0,5,0,5,5,0,0,0
"E00021723",295,221,188,180,1,3,4,0,0,0,0,0,0,6,27,23,19,4,4,4,2,4,1,4,0,0,0,4,4,1,3,17,2,9,0,3,6,6,0,1,2,3,0,0,45,3,0,3,7,4,2,1,33,30,3,0,0,0,2,0,2,0,5,3,2,1,0,2,0,0,0,7,0,7,4,3,0,0
"E00021724",260,219,174,161,2,10,1,0,0,0,0,0,0,6,39,34,32,8,6,5,0,7,6,2,0,0,1,1,5,1,4,8,1,2,0,2,0,5,0,0,2,0,3,0,6,1,0,1,1,0,0,1,4,2,2,0,0,0,0,0,0,0,21,10,6,4,2,9,0,0,0,6,0,6,4,2,0,0
"E00021725",232,202,170,158,1,9,2,0,0,0,0,0,0,8,24,19,17,7,3,2,0,0,5,2,0,0,0,2,5,3,2,5,0,1,0,1,0,4,0,1,2,1,0,0,6,2,1,1,3,0,3,0,1,0,0,0,1,0,0,0,0,0,13,5,2,3,0,1,7,1,6,6,0,6,3,3,0,0
"E00021726",268,194,170,168,1,1,0,0,0,0,0,0,1,2,21,13,6,0,0,4,0,0,2,7,0,5,0,2,8,6,2,14,3,4,1,0,3,7,0,4,0,0,3,0,52,0,0,0,2,0,2,0,50,48,1,1,0,0,0,0,0,0,5,0,0,0,0,3,2,1,1,3,0,3,1,2,0,0
"E00021727",249,176,159,154,1,2,2,0,0,1,0,0,0,6,10,8,5,0,0,2,2,1,0,3,0,1,0,2,2,0,2,43,0,18,2,8,8,25,0,8,0,4,13,0,29,1,0,1,5,0,5,0,22,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
"E00021728",253,188,155,148,1,5,1,0,0,0,0,0,0,5,28,22,19,6,2,3,1,1,6,3,0,3,0,0,6,1,5,15,0,7,1,4,2,8,1,3,0,0,4,0,40,1,1,0,5,0,1,4,26,23,3,0,0,0,8,1,7,0,4,3,3,0,0,0,1,0,1,6,0,6,5,1,0,0
"E00021729",190,136,123,119,1,2,1,0,0,0,0,0,0,6,7,6,6,1,0,2,0,0,3,0,0,0,0,0,1,0,1,5,0,3,0,1,2,2,1,0,1,0,0,0,37,2,0,2,4,0,1,3,31,31,0,0,0,0,0,0,0,0,9,4,3,1,0,4,1,0,1,3,0,3,2,1,0,0
"E00021730",370,250,214,209,0,5,0,0,0,0,0,0,0,7,29,22,14,3,3,4,2,1,1,8,0,1,0,7,7,1,6,17,3,5,1,2,2,9,0,3,2,1,3,0,86,3,2,1,10,4,2,4,69,66,3,0,0,0,3,0,3,1,12,4,4,0,0,6,2,0,2,5,0,5,5,0,0,0
"E00021731",396,277,252,249,1,2,0,0,0,0,0,0,0,1,24,23,20,1,2,0,3,6,8,3,1,1,1,0,1,0,1,19,4,0,0,0,0,15,0,6,3,0,6,0,92,2,0,2,1,0,0,1,80,76,2,1,0,1,9,0,9,0,5,0,0,0,2,3,0,0,0,3,0,3,3,0,0,0
"E00021732",268,197,164,155,2,6,1,0,0,0,0,0,0,3,30,27,21,4,5,6,1,1,4,6,0,4,0,2,3,0,3,5,2,0,0,0,0,2,0,0,2,0,0,1,50,1,0,1,4,0,0,4,45,43,1,0,1,0,0,0,0,0,7,4,3,1,0,3,0,0,0,9,0,9,7,2,0,0
"E00021733",578,374,313,292,4,12,5,0,0,0,0,0,0,5,56,52,38,11,9,2,1,9,6,14,1,8,3,2,4,0,4,21,2,4,2,1,1,14,1,4,2,2,5,1,159,5,1,4,15,10,2,3,113,93,13,6,1,0,26,20,6,0,18,6,4,2,0,10,2,0,2,6,0,6,3,3,0,0
"E00021734",599,344,314,302,2,8,2,0,0,0,0,0,0,9,21,19,14,2,1,1,0,3,7,5,0,2,0,3,2,1,1,25,2,8,0,8,0,15,1,5,2,0,7,0,222,0,0,0,7,0,2,5,212,202,6,2,2,0,3,0,3,0,6,3,2,1,0,2,1,0,1,2,0,2,2,0,0,0
"E00021735",481,258,223,220,1,1,1,0,0,0,0,0,0,1,34,25,14,4,0,6,0,2,2,11,0,1,0,10,9,0,9,13,8,2,1,1,0,3,0,1,0,0,2,0,204,3,0,3,3,1,1,1,190,169,4,16,0,1,6,0,6,2,3,2,2,0,0,0,1,0,1,3,0,3,3,0,0,0
"E00021736",492,282,257,253,1,3,0,0,0,0,0,0,0,0,25,25,13,2,2,6,2,0,1,12,7,4,0,1,0,0,0,16,11,2,0,0,2,3,2,1,0,0,0,0,190,0,0,0,0,0,0,0,190,177,12,1,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2,0,2,2,0,0,0
"E00021737",283,188,150,144,0,3,3,0,0,0,1,0,0,5,32,30,24,4,3,4,4,6,3,6,2,3,1,0,2,0,2,9,1,4,0,2,2,4,0,0,1,0,3,0,71,0,0,0,3,2,0,1,65,64,1,0,0,0,2,0,2,1,11,6,3,3,0,4,1,1,0,4,0,4,3,1,0,0
"E00021738",332,197,182,175,1,4,0,2,0,0,0,0,0,0,15,13,9,2,1,0,0,1,5,4,1,3,0,0,2,0,2,8,1,1,0,1,0,6,2,1,0,0,3,0,123,2,0,2,3,0,3,0,114,110,0,4,0,0,4,1,3,0,2,2,2,0,0,0,0,0,0,2,0,2,1,1,0,0
"E00021739",273,203,119,111,2,5,1,0,0,0,1,0,0,1,82,60,38,11,2,9,2,3,11,22,0,16,0,6,22,2,20,14,5,3,1,0,2,6,3,0,2,0,1,0,44,2,0,2,8,2,0,6,25,15,6,4,0,0,9,1,8,0,7,3,3,0,1,3,0,0,0,5,0,5,4,1,0,0
"E00021740",393,233,187,183,0,2,1,0,1,0,0,0,0,4,42,36,29,3,3,12,0,7,4,7,2,2,0,3,6,0,6,27,5,5,3,1,1,17,3,3,1,2,8,0,121,1,0,1,3,3,0,0,100,92,7,1,0,0,17,10,7,0,7,2,2,0,0,4,1,0,1,5,0,5,5,0,0,0
"E00021741",223,158,100,91,4,4,1,0,0,1,0,0,0,7,50,45,32,14,3,6,2,1,6,13,0,4,0,9,5,3,2,10,1,3,1,2,0,6,0,0,3,2,1,0,28,3,0,3,10,3,2,5,4,0,2,2,0,0,11,2,9,0,13,4,2,2,0,7,2,1,1,14,0,14,10,4,0,0
"E00021742",547,324,256,247,1,3,5,0,0,0,0,0,0,6,62,54,40,7,8,6,5,3,11,14,1,4,0,9,8,0,8,35,6,5,0,4,1,24,3,12,2,2,5,0,162,2,0,2,6,1,0,5,147,123,11,8,3,2,7,3,4,0,15,7,5,2,0,8,0,0,0,11,0,11,8,3,0,0
"E00021743",313,162,119,113,3,2,1,0,0,0,0,1,0,1,41,37,27,6,2,6,4,6,3,10,1,6,0,3,4,2,2,17,3,5,2,1,2,9,0,4,1,0,4,0,125,3,0,3,3,0,1,2,117,97,2,17,0,1,2,0,2,0,4,3,1,2,0,0,1,0,1,5,0,5,3,2,0,0
"E00021744",568,392,268,258,1,5,4,0,0,0,0,0,0,10,114,107,89,27,12,20,2,14,14,18,3,6,5,4,7,3,4,29,10,4,1,0,3,15,1,2,6,5,1,0,111,7,0,7,14,3,4,7,82,67,10,2,3,0,8,0,8,0,16,10,7,3,0,5,1,0,1,20,0,19,12,7,1,0
"E00021745",233,150,128,124,1,3,0,0,0,0,0,0,0,2,20,20,19,0,3,9,0,7,0,1,0,0,1,0,0,0,0,15,1,0,0,0,0,14,1,12,0,0,1,0,56,2,0,2,1,0,1,0,53,53,0,0,0,0,0,0,0,0,9,0,0,0,0,5,4,0,4,3,0,3,2,1,0,0
"E00021746",233,175,116,104,4,7,1,0,0,0,0,0,0,8,51,37,29,5,1,1,2,5,15,8,1,2,0,5,14,1,13,8,1,1,0,1,0,6,0,1,5,0,0,0,40,1,0,1,11,7,1,3,19,9,6,4,0,0,8,1,7,1,6,4,4,0,0,2,0,0,0,4,0,4,3,1,0,0
"E00021748",534,319,247,236,3,5,1,0,2,0,0,0,0,11,61,58,37,6,12,5,4,4,6,21,8,6,0,7,3,0,3,11,1,0,0,0,0,10,0,7,2,0,1,0,187,3,0,3,7,5,1,1,167,144,14,9,0,0,9,0,9,1,10,3,2,1,0,5,2,2,0,7,0,7,7,0,0,0
"E00021750",449,246,219,208,1,2,6,0,2,1,0,0,0,2,24,23,15,3,2,7,1,2,0,8,1,4,0,3,1,0,1,14,6,3,1,2,0,5,0,4,0,0,1,0,187,2,0,2,4,4,0,0,174,162,7,5,0,0,7,2,5,0,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0
"E00021752",422,243,213,209,0,2,2,0,0,0,0,0,0,3,27,26,20,6,1,9,0,1,3,6,0,3,0,3,1,0,1,24,3,3,0,2,1,18,0,17,0,0,1,0,145,2,0,2,3,1,1,1,132,125,3,3,0,1,7,1,6,1,8,3,2,1,0,4,1,1,0,2,0,2,2,0,0,0
"E00021753",282,178,165,161,1,2,0,0,1,0,0,1,0,2,10,8,8,2,2,3,0,0,1,0,0,0,0,0,2,0,2,16,5,3,1,0,2,8,1,4,1,0,2,0,84,1,0,1,1,0,0,1,82,79,0,3,0,0,0,0,0,0,3,1,0,1,0,0,2,0,2,1,0,1,1,0,0,0
"E00021754",204,144,131,125,3,3,0,0,0,0,0,0,0,2,11,10,7,1,1,4,0,0,1,3,1,2,0,0,1,1,0,16,2,1,0,1,0,13,0,12,1,0,0,0,38,0,0,0,1,1,0,0,33,33,0,0,0,0,4,0,4,0,6,2,1,1,1,2,1,0,1,0,0,0,0,0,0,0
"E00021755",358,247,206,190,2,7,7,0,0,0,0,0,0,8,33,33,26,4,4,5,1,4,8,7,1,3,0,3,0,0,0,10,1,1,0,0,1,8,1,0,5,0,2,0,83,4,1,3,3,0,1,2,72,61,6,5,0,0,4,0,4,0,16,11,10,1,1,3,1,0,1,2,0,2,2,0,0,0
"E00021756",217,158,117,112,0,1,4,0,0,0,0,0,0,4,37,26,21,4,5,2,4,1,5,5,0,2,0,3,11,0,11,16,2,8,1,2,5,6,0,0,0,0,6,0,25,2,0,2,4,3,1,0,16,13,2,1,0,0,2,1,1,1,16,2,2,0,0,11,3,1,2,2,0,2,1,1,0,0
"E00021757",248,142,122,119,1,1,1,0,0,0,0,0,0,3,17,16,12,0,1,2,0,2,7,4,0,0,0,4,1,0,1,10,4,1,0,0,1,5,0,4,0,0,1,0,91,0,0,0,3,2,0,1,85,83,0,2,0,0,3,3,0,0,1,1,0,1,0,0,0,0,0,4,0,4,3,1,0,0
"E00021758",322,203,165,159,0,3,3,0,0,0,0,0,0,7,31,23,15,3,6,1,0,4,1,8,3,0,2,3,8,5,3,10,5,1,0,0,1,4,0,1,2,0,1,0,89,4,0,4,1,1,0,0,79,73,2,4,0,0,1,0,1,4,16,7,4,3,1,6,2,0,2,4,0,4,4,0,0,0
"E00021759",373,213,181,181,0,0,0,0,0,0,0,0,0,2,30,29,21,3,0,9,3,5,1,8,0,3,1,4,1,1,0,18,2,3,0,0,3,13,0,8,0,0,5,0,133,0,0,0,2,0,1,1,129,126,2,1,0,0,2,0,2,0,8,4,4,0,0,0,4,0,4,1,0,1,1,0,0,0
"E00021760",351,216,198,195,0,2,1,0,0,0,0,0,0,4,14,12,9,2,0,1,2,2,2,3,0,3,0,0,2,2,0,18,1,2,1,1,0,15,1,7,0,1,6,0,114,1,1,0,4,2,2,0,107,106,1,0,0,0,2,1,1,0,2,0,0,0,0,0,2,0,2,1,0,1,0,1,0,0
"E00021761",341,198,165,158,0,3,4,0,0,0,0,0,0,2,31,27,21,5,4,3,4,0,5,6,0,2,0,4,4,1,3,28,14,6,1,1,4,8,2,0,6,0,0,0,95,6,3,3,9,3,3,3,30,6,15,9,0,0,50,19,31,0,15,7,5,2,0,3,5,5,0,5,0,5,0,5,0,0
"E00021762",312,196,169,167,0,1,1,0,0,0,0,0,0,2,25,19,15,4,0,6,0,3,2,4,0,1,0,3,6,1,5,8,2,4,0,2,2,2,1,0,1,0,0,0,88,0,0,0,3,0,0,3,80,72,1,7,0,0,5,3,2,0,12,5,3,2,0,7,0,0,0,8,0,8,8,0,0,0
"E00021763",394,265,229,220,0,5,4,0,0,0,0,0,0,8,28,23,18,0,5,5,0,2,6,5,0,3,0,2,5,2,3,11,0,1,0,0,1,10,0,6,1,0,3,0,106,0,0,0,1,0,1,0,102,101,1,0,0,0,3,2,1,0,5,2,1,1,0,0,3,0,3,7,0,7,6,1,0,0
"E00021764",467,326,285,275,2,4,4,0,0,0,0,0,0,1,40,35,30,8,4,8,0,3,7,5,0,3,1,1,5,4,1,4,0,1,0,0,1,3,0,0,2,0,1,0,115,1,0,1,4,0,2,2,110,106,2,2,0,0,0,0,0,0,16,7,7,0,0,8,1,1,0,6,0,6,4,2,0,0
"E00021766",413,245,225,216,2,5,2,0,0,0,0,0,0,3,17,16,10,3,1,0,3,1,2,6,0,0,0,6,1,1,0,4,2,0,0,0,0,2,0,1,1,0,0,0,161,0,0,0,1,0,0,1,159,138,5,15,1,0,1,0,1,0,2,2,2,0,0,0,0,0,0,1,0,1,1,0,0,0
