"GeographyCode","QS103EW0001","QS103EW0002","QS103EW0003","QS103EW0004","QS103EW0005","QS103EW0006","QS103EW0007","QS103EW0008","QS103EW0009","QS103EW0010","QS103EW0011","QS103EW0012","QS103EW0013","QS103EW0014","QS103EW0015","QS103EW0016","QS103EW0017","QS103EW0018","QS103EW0019","QS103EW0020","QS103EW0021","QS103EW0022","QS103EW0023","QS103EW0024","QS103EW0025","QS103EW0026","QS103EW0027","QS103EW0028","QS103EW0029","QS103EW0030","QS103EW0031","QS103EW0032","QS103EW0033","QS103EW0034","QS103EW0035","QS103EW0036","QS103EW0037","QS103EW0038","QS103EW0039","QS103EW0040","QS103EW0041","QS103EW0042","QS103EW0043","QS103EW0044","QS103EW0045","QS103EW0046","QS103EW0047","QS103EW0048","QS103EW0049","QS103EW0050","QS103EW0051","QS103EW0052","QS103EW0053","QS103EW0054","QS103EW0055","QS103EW0056","QS103EW0057","QS103EW0058","QS103EW0059","QS103EW0060","QS103EW0061","QS103EW0062","QS103EW0063","QS103EW0064","QS103EW0065","QS103EW0066","QS103EW0067","QS103EW0068","QS103EW0069","QS103EW0070","QS103EW0071","QS103EW0072","QS103EW0073","QS103EW0074","QS103EW0075","QS103EW0076","QS103EW0077","QS103EW0078","QS103EW0079","QS103EW0080","QS103EW0081","QS103EW0082","QS103EW0083","QS103EW0084","QS103EW0085","QS103EW0086","QS103EW0087","QS103EW0088","QS103EW0089","QS103EW0090","QS103EW0091","QS103EW0092","QS103EW0093","QS103EW0094","QS103EW0095","QS103EW0096","QS103EW0097","QS103EW0098","QS103EW0099","QS103EW0100","QS103EW0101","QS103EW0102"
"E00021483",600,9,6,11,8,5,6,5,4,4,5,6,2,5,4,3,6,4,6,3,1,12,14,16,14,20,27,24,32,34,22,24,25,18,16,24,16,23,11,11,13,12,8,6,11,2,9,3,2,3,2,2,6,4,3,2,1,2,1,0,2,0,0,2,0,3,0,1,1,0,0,1,0,2,0,1,1,3,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021484",364,4,5,5,3,2,3,2,4,4,3,1,3,2,2,4,0,1,2,1,5,16,19,17,20,27,18,21,12,15,18,7,8,5,9,9,3,6,6,3,3,1,6,2,2,0,4,2,2,1,1,3,5,2,2,0,4,5,1,3,2,1,3,1,0,3,1,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"E00021485",330,12,7,7,5,9,9,3,4,13,5,7,2,7,1,2,4,4,2,5,6,6,7,9,8,9,9,5,4,8,9,10,7,5,5,7,2,7,7,5,5,13,7,1,2,4,1,3,4,1,3,3,2,3,5,3,4,2,1,3,1,3,1,1,0,0,2,0,1,0,0,0,1,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"E00021486",387,11,2,4,12,8,5,8,4,2,5,3,7,3,8,9,6,1,2,5,9,8,18,17,15,11,9,5,9,6,14,6,8,4,7,5,7,8,6,1,3,7,4,3,1,2,3,5,2,4,5,2,1,5,9,1,4,2,4,4,0,2,3,1,3,0,4,0,0,2,3,2,1,1,1,1,1,4,2,1,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021487",220,4,6,6,2,10,6,8,6,5,3,3,4,4,2,4,0,0,1,3,2,0,3,3,2,9,5,10,6,7,5,2,2,2,7,13,3,3,2,3,1,5,0,2,5,3,2,3,4,1,0,1,1,1,0,3,3,2,0,1,1,0,1,0,0,0,0,2,0,0,2,0,1,0,1,1,2,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021488",444,12,11,9,8,6,7,5,9,4,4,14,4,8,3,7,5,7,5,4,8,6,7,12,8,10,13,10,15,13,17,9,7,9,14,7,9,6,6,8,8,10,7,5,5,11,1,4,1,1,7,3,1,0,3,2,7,4,3,2,5,2,1,0,2,3,0,2,0,2,1,1,1,3,1,2,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021489",346,9,7,14,7,8,6,4,3,7,5,8,8,6,6,5,7,6,5,2,10,10,4,2,3,6,8,3,7,10,2,10,12,12,7,2,8,4,7,5,4,3,2,4,3,4,5,1,3,4,2,3,2,5,0,2,4,4,1,0,1,3,0,1,5,5,2,3,0,0,0,1,1,3,1,0,1,0,0,0,1,2,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00021490",306,16,9,11,10,9,2,10,7,8,10,5,4,2,5,4,2,0,3,2,2,1,4,4,7,4,6,7,6,7,2,4,9,10,7,12,5,4,12,5,4,4,6,1,3,2,1,1,2,1,1,3,1,3,1,3,1,1,1,2,1,0,1,1,4,2,1,2,1,2,3,0,0,0,0,1,1,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021491",285,7,3,6,5,6,4,6,6,6,8,7,4,2,9,2,5,5,3,5,8,3,6,7,6,6,5,10,7,5,6,7,4,10,4,6,5,4,2,3,3,6,6,3,0,5,1,3,3,4,0,2,2,0,2,1,1,0,0,3,0,2,2,2,0,1,1,2,1,2,1,2,2,0,3,0,0,2,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021492",372,8,12,7,9,9,7,5,9,8,8,3,5,5,4,2,3,3,6,4,5,7,5,8,5,6,12,7,7,8,9,4,9,10,3,8,9,12,4,6,5,5,7,9,4,1,2,7,2,4,2,1,7,1,4,2,2,1,3,1,3,3,0,3,1,4,1,1,2,2,1,2,2,2,0,3,4,1,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021493",481,8,7,13,8,11,7,11,16,9,8,15,12,12,11,11,14,9,10,8,12,5,5,8,8,5,10,15,6,6,8,3,7,13,12,7,5,10,9,5,9,8,5,4,6,4,6,3,6,5,6,2,7,5,3,4,4,3,2,1,0,0,5,0,0,1,3,1,4,1,1,1,2,1,2,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021494",546,7,7,8,5,6,8,3,5,7,11,8,10,8,12,6,8,6,5,11,12,15,14,19,14,17,13,18,12,8,10,9,8,9,9,7,4,6,6,7,4,9,8,4,6,7,14,5,6,11,4,6,3,4,4,5,6,6,9,5,5,2,4,4,5,0,3,1,3,3,3,2,3,4,2,1,0,2,3,2,2,0,2,0,0,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
"E00021495",609,10,11,5,12,7,12,10,11,11,11,16,5,12,12,12,10,9,6,13,13,15,17,22,17,16,14,19,13,27,21,14,14,8,8,10,5,7,10,6,4,7,5,5,6,8,6,8,6,6,6,3,6,2,5,2,4,3,4,7,5,1,0,2,0,3,1,0,2,2,2,5,1,3,0,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021496",360,10,11,7,7,11,10,10,6,5,13,6,11,10,6,7,6,5,6,6,3,2,9,4,5,6,2,3,4,3,6,8,5,12,8,5,5,15,9,5,4,2,3,4,2,5,3,2,1,1,2,4,2,1,2,4,1,3,2,3,2,4,1,1,1,3,4,0,0,2,1,2,0,3,2,0,0,2,0,2,0,2,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"E00021497",517,6,8,13,8,15,11,10,19,10,20,9,7,10,11,7,13,13,10,13,6,7,10,8,13,6,12,10,4,7,11,8,11,6,14,7,11,9,10,3,8,15,9,6,3,2,7,4,7,3,5,3,3,2,3,2,3,4,3,3,0,2,0,0,0,5,0,2,0,4,3,1,4,1,4,0,0,4,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021498",389,8,3,11,3,11,11,8,9,5,8,8,8,5,6,8,9,6,9,6,6,4,3,8,7,8,16,5,8,4,7,16,8,6,5,18,5,7,9,4,5,2,7,3,8,4,3,5,2,8,1,0,2,3,1,1,2,0,3,5,2,3,1,0,0,3,0,1,1,1,0,0,0,4,2,2,0,2,0,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021499",310,5,1,3,1,2,3,2,7,4,1,2,2,4,2,1,2,3,2,5,5,7,9,14,24,8,12,12,18,11,12,13,14,9,8,7,2,5,3,0,4,2,2,6,1,0,2,7,0,2,3,2,5,1,0,1,3,1,3,2,2,2,0,1,0,0,2,1,0,4,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021500",319,0,4,3,2,4,2,3,1,0,1,4,3,0,2,1,2,3,5,4,4,3,4,9,13,16,18,13,14,16,11,11,11,6,8,6,5,3,3,3,6,5,5,5,3,11,4,6,1,4,5,0,2,3,1,0,6,5,1,1,3,3,3,3,1,3,2,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021501",304,1,2,6,4,1,3,6,4,5,4,3,4,2,4,2,6,5,2,3,7,5,5,5,9,3,8,10,7,13,8,5,12,2,6,7,10,6,2,0,6,3,5,5,6,6,4,3,3,2,1,2,4,3,1,2,0,0,5,3,4,3,4,1,3,1,5,2,2,0,1,1,5,0,0,1,1,0,0,1,1,1,0,1,1,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00021502",375,7,5,5,4,7,3,8,2,4,4,9,7,12,11,7,9,9,5,14,9,8,6,12,5,8,7,6,8,2,5,8,3,5,6,6,6,7,5,7,4,5,3,7,4,7,2,5,4,5,6,5,4,2,4,9,1,5,3,2,4,1,1,1,1,3,0,2,1,0,1,0,0,2,0,3,1,0,1,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021503",393,11,7,9,5,8,10,11,12,8,12,7,8,7,7,9,11,6,4,5,3,9,2,7,11,3,3,4,9,1,7,6,8,7,7,11,10,12,6,6,6,9,7,2,6,9,7,6,7,4,2,5,4,3,4,2,2,1,4,0,0,0,0,2,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"E00021504",399,9,14,12,5,12,7,10,4,5,8,2,6,6,8,3,2,3,7,2,2,6,11,8,8,7,11,14,24,10,7,9,15,4,12,6,6,8,2,9,6,9,5,6,6,5,6,6,3,2,3,0,0,6,3,2,0,0,2,2,1,2,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,4,2,1,0,0,0,0,1,0,0,2,1,0,1,0,0,0,0,1,0,0,0
"E00021505",312,6,5,7,4,9,5,3,2,8,4,6,3,3,4,4,1,4,6,3,2,6,5,9,11,7,13,8,11,10,4,8,8,7,3,4,9,1,3,6,2,1,4,3,2,4,2,3,3,4,1,4,5,1,1,2,3,2,0,3,0,1,1,3,0,4,1,1,5,2,3,3,4,0,1,2,0,2,0,0,2,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021506",317,7,9,8,5,6,7,1,1,4,5,3,6,4,3,2,0,1,2,4,1,3,5,4,7,11,9,12,11,8,7,6,6,8,4,9,14,4,6,4,4,3,7,5,3,4,10,2,2,4,4,2,1,3,4,1,2,2,4,1,2,0,2,0,1,0,3,2,1,1,0,1,0,0,2,1,1,1,1,4,2,2,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021507",376,4,2,3,3,1,1,5,2,4,2,6,3,5,2,3,8,1,4,5,3,13,10,11,17,14,13,19,12,14,9,12,13,8,8,15,5,4,5,7,5,2,4,3,0,2,5,3,3,3,7,3,3,6,2,2,3,4,1,2,2,5,1,1,0,2,2,2,1,1,2,0,1,3,1,1,1,3,1,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00021508",395,10,4,5,6,7,6,5,4,5,5,5,5,1,4,2,2,2,2,5,5,10,12,9,19,10,22,12,8,21,14,16,16,9,9,5,12,7,8,3,7,5,6,3,3,2,0,3,3,1,1,0,3,2,1,6,3,2,1,2,1,3,0,2,0,0,1,0,3,3,2,2,0,0,0,1,1,3,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"E00021509",517,8,7,5,2,12,6,6,6,5,9,9,6,3,5,5,9,6,5,3,8,13,17,15,13,14,7,16,25,11,15,18,8,6,9,15,9,3,4,6,8,2,6,7,4,6,2,4,6,2,6,6,3,2,4,3,2,1,4,2,1,2,3,4,0,1,2,2,4,1,2,3,3,2,6,2,4,5,5,5,4,3,0,2,1,5,2,2,2,4,0,0,3,0,0,0,0,1,1,1,0,0
"E00021510",240,5,10,6,5,1,4,1,1,1,0,0,2,0,0,0,0,0,0,1,0,3,5,3,6,3,2,4,5,5,4,13,7,9,9,10,9,5,10,3,9,6,3,6,2,1,5,2,5,3,2,3,3,0,2,3,6,2,2,1,2,0,2,4,4,0,0,3,2,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021511",205,5,6,2,2,5,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,3,2,13,3,5,9,5,13,2,9,5,3,5,8,8,9,5,4,5,6,3,3,2,3,3,4,3,0,0,1,3,2,3,2,3,3,1,3,2,1,0,0,3,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021516",252,2,2,3,1,1,2,1,2,2,3,1,1,2,0,5,5,2,1,1,3,3,5,5,8,7,10,7,9,9,6,8,9,12,10,8,4,5,3,2,5,2,4,3,5,1,1,1,5,3,3,2,4,3,7,1,1,5,2,1,0,2,1,0,0,3,1,2,1,1,0,1,1,0,0,1,2,0,3,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021517",304,3,3,6,5,2,0,0,4,5,2,3,3,1,1,5,2,4,4,4,4,5,11,6,8,8,5,22,7,10,14,8,10,7,9,10,1,5,5,6,3,3,8,4,4,3,4,1,4,6,7,2,5,3,6,2,1,3,4,0,2,4,0,1,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021518",337,5,5,2,5,2,2,2,10,1,1,1,0,3,1,3,3,5,7,3,6,4,4,3,11,9,15,9,12,7,9,18,21,9,5,10,11,7,4,3,5,2,6,11,4,3,2,3,3,3,1,4,1,2,1,2,6,1,2,0,1,4,2,3,3,5,2,1,2,0,1,0,1,1,2,0,1,0,0,1,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"E00021519",463,9,8,6,3,6,2,5,4,2,1,0,4,1,3,3,1,2,4,2,1,6,11,12,6,22,13,18,16,14,20,16,18,19,16,8,28,6,11,8,2,10,3,8,11,3,1,5,2,4,5,4,7,3,6,1,3,3,2,2,2,0,1,1,2,3,0,4,2,3,1,1,1,0,1,1,2,1,2,4,1,1,1,0,1,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"E00021520",216,2,4,2,5,2,4,3,1,1,4,0,1,1,0,1,0,0,3,2,1,5,1,2,4,9,8,7,8,4,13,8,9,16,6,9,9,5,5,4,6,7,5,3,0,2,2,4,2,1,1,1,1,0,3,2,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021521",259,5,4,6,5,1,4,5,2,1,4,2,2,5,2,4,5,3,6,3,0,5,4,1,7,3,1,4,3,6,3,2,6,3,5,9,2,5,3,3,2,3,4,4,4,4,1,7,2,3,6,5,4,8,4,4,3,2,3,4,2,3,4,3,5,1,1,2,2,2,0,1,2,0,2,1,0,2,0,0,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021522",468,7,6,7,6,8,7,6,8,7,9,6,7,7,9,8,9,7,10,9,8,9,14,15,13,11,8,14,7,16,12,8,4,7,7,5,6,9,2,5,8,9,9,2,9,9,5,4,6,2,7,5,4,5,3,2,2,9,2,4,2,3,2,2,2,2,2,1,1,2,3,2,2,3,1,3,0,1,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021524",590,12,13,5,12,9,4,9,9,7,11,7,7,5,6,1,8,13,5,8,9,16,17,20,20,28,12,19,24,20,15,11,25,20,11,13,9,8,5,5,3,4,7,4,3,9,4,4,5,7,6,5,8,7,3,4,4,3,3,0,6,3,6,2,1,1,3,1,1,1,0,2,3,1,0,1,1,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021525",308,5,8,4,5,1,3,4,0,3,2,1,2,2,2,1,0,1,2,2,8,7,3,13,11,12,10,14,13,19,20,8,8,15,8,10,10,9,3,6,2,10,2,3,3,1,2,1,0,2,1,1,0,1,2,0,3,2,2,2,1,2,0,2,4,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021526",342,6,5,4,3,2,3,2,0,1,0,2,0,1,0,1,2,4,1,2,2,3,6,9,11,14,10,22,10,20,19,24,12,12,18,14,12,10,8,6,7,2,3,5,0,4,3,3,3,4,3,3,1,2,1,2,0,2,1,1,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021527",317,8,9,8,4,5,4,1,1,2,3,1,0,0,1,1,2,0,0,2,1,3,17,3,9,9,9,16,7,12,18,16,13,15,7,16,6,6,10,6,4,5,7,6,1,2,2,4,1,3,2,2,5,1,3,1,5,0,0,1,2,0,0,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021528",259,5,4,9,5,5,4,2,1,4,3,2,6,9,4,1,1,3,4,2,2,3,3,7,1,3,3,2,6,4,5,5,4,4,3,2,8,7,1,7,6,7,5,7,9,5,2,2,0,2,3,2,4,0,3,0,1,3,1,1,4,2,0,2,2,1,2,2,1,2,4,3,2,2,1,1,0,1,1,2,2,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021529",192,4,4,2,5,5,0,0,2,6,1,1,1,0,1,1,0,0,0,0,0,0,0,0,3,6,2,7,4,6,3,0,6,3,5,6,4,8,1,2,1,1,4,1,1,6,3,4,1,0,0,5,2,2,1,5,1,2,1,2,2,1,3,2,1,2,2,2,1,1,4,1,6,0,1,4,0,3,1,5,1,0,2,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"E00021531",597,14,18,12,15,6,14,5,8,12,6,9,6,7,7,10,11,11,4,8,9,12,7,12,15,11,16,17,24,13,17,17,10,9,9,9,9,7,12,7,5,6,8,3,5,6,5,6,7,10,4,7,8,4,8,5,6,3,1,3,8,5,1,3,5,4,3,1,3,1,3,1,2,2,1,3,3,0,2,2,5,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021532",318,3,14,6,4,4,2,3,2,1,1,2,0,1,2,0,0,0,1,1,3,9,5,6,10,11,14,4,12,10,15,13,15,14,15,16,8,6,8,3,7,4,9,4,3,3,7,5,0,3,4,0,2,2,0,2,2,1,4,1,2,1,1,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021533",242,2,2,0,3,2,1,1,0,0,0,0,0,1,0,0,0,0,0,2,3,0,0,2,3,7,7,12,13,4,12,16,12,17,16,8,5,7,7,7,1,1,6,6,3,6,1,3,1,1,4,6,3,5,3,3,1,5,2,0,3,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"E00021534",225,3,4,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,5,7,9,9,6,8,22,10,16,18,13,9,4,10,5,6,5,5,1,0,2,2,5,2,0,1,1,3,2,2,0,1,3,1,0,1,0,1,1,0,1,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021535",286,1,4,4,1,8,0,2,6,4,4,1,2,2,1,1,2,1,0,3,4,14,15,7,8,10,11,9,6,11,7,11,4,9,4,3,4,2,7,4,2,5,6,4,2,5,5,5,4,3,1,3,2,4,0,0,3,5,3,1,2,1,4,2,6,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021536",282,5,4,2,3,3,1,1,2,1,1,3,2,2,2,2,1,0,1,1,3,0,6,13,5,4,5,11,6,14,12,13,8,12,9,11,6,7,8,7,3,8,2,5,7,4,2,3,4,8,5,1,1,7,1,2,5,3,1,2,2,0,1,2,2,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021537",339,7,4,4,4,4,0,1,2,2,0,1,0,0,0,1,1,0,1,0,2,2,4,10,12,10,8,18,9,14,13,19,11,19,15,14,10,9,9,9,8,8,0,3,1,3,7,4,5,2,4,1,5,1,2,0,3,5,2,0,4,5,2,0,2,2,2,0,1,0,1,2,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021538",684,14,8,6,11,8,8,1,3,1,4,1,1,2,1,2,1,3,4,0,6,9,10,15,22,22,30,24,25,28,47,25,25,20,29,21,31,21,15,10,13,13,11,11,9,8,5,9,11,5,3,4,4,7,4,3,1,4,4,2,4,4,4,3,4,5,1,4,1,0,1,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021539",252,2,0,4,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,6,13,9,10,13,27,19,7,16,17,10,5,9,8,5,6,2,1,2,3,2,4,2,1,4,3,2,0,2,4,3,0,3,2,0,0,0,2,4,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021541",229,4,4,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,6,11,8,18,16,13,15,14,9,15,6,11,7,4,4,4,2,5,2,3,0,1,3,2,2,3,0,4,2,0,5,2,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021542",218,5,4,2,3,3,1,0,2,3,1,1,3,0,2,0,0,2,0,0,1,1,0,2,2,3,2,2,3,3,9,2,7,11,9,7,12,6,6,5,7,7,10,9,5,2,3,3,7,3,2,2,1,2,3,1,2,0,2,1,2,3,3,0,2,0,1,0,2,2,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021543",270,5,7,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,7,8,8,8,12,21,13,16,17,16,10,11,12,12,9,6,4,4,6,2,2,3,1,2,2,2,3,0,0,0,4,2,3,5,1,1,0,2,6,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021544",180,6,4,2,2,1,1,1,0,2,1,0,0,1,0,0,1,0,0,1,1,2,1,1,3,5,2,4,4,4,3,6,8,8,10,10,5,7,6,4,8,2,2,1,0,8,5,2,0,6,2,2,4,3,0,3,3,1,0,2,3,1,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021546",196,5,3,4,2,1,1,6,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,4,4,3,5,5,6,5,14,17,7,9,7,12,7,12,6,5,2,1,3,0,2,0,9,3,4,0,0,3,3,1,2,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021547",278,2,3,5,6,3,1,10,2,0,3,2,4,5,1,7,2,2,4,3,2,5,3,3,4,2,18,3,6,6,10,8,7,5,2,4,2,5,3,2,6,3,4,4,1,1,4,5,2,5,1,5,4,0,5,6,0,2,3,3,2,3,1,6,2,2,0,1,2,4,2,1,1,4,1,4,2,0,2,1,0,0,2,1,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
"E00021549",386,6,3,4,4,5,9,4,7,7,3,5,1,8,4,6,7,7,7,3,12,3,11,8,9,6,9,9,12,2,14,9,11,9,9,8,2,3,4,8,7,9,5,5,7,4,5,3,3,4,4,5,2,3,2,5,1,2,2,4,1,5,2,1,4,2,3,1,1,2,1,2,1,3,3,0,4,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"E00021550",403,3,13,10,8,9,15,6,10,6,6,3,2,6,4,4,5,6,4,2,7,3,13,9,10,11,12,13,14,5,13,10,16,9,5,6,1,7,4,3,1,9,6,3,4,8,3,4,4,5,2,7,5,5,4,4,4,0,1,1,5,0,1,3,1,0,2,1,1,1,0,0,1,2,1,3,2,0,1,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021552",241,1,2,5,4,3,9,1,3,0,3,3,3,2,3,3,3,4,5,0,4,3,3,1,6,4,2,10,11,4,11,8,7,3,5,8,1,6,1,3,0,5,1,1,1,5,2,1,1,1,3,3,3,2,1,0,3,4,1,3,1,1,3,0,3,3,3,3,9,1,1,2,3,1,2,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021553",349,6,8,7,4,6,5,7,8,9,3,5,7,5,6,5,3,8,6,6,4,4,6,6,1,10,3,4,4,10,9,9,9,4,4,7,5,3,6,5,3,5,4,4,8,3,3,5,3,4,4,3,1,5,6,2,1,5,5,1,2,0,3,1,2,2,1,0,1,3,1,0,3,1,3,3,2,1,1,3,1,3,1,2,1,1,1,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"E00021554",259,8,3,7,4,4,0,3,1,0,0,1,2,0,1,3,1,2,2,5,0,2,4,3,2,11,12,4,11,13,5,5,14,11,12,8,7,8,6,7,1,5,2,3,6,3,6,1,1,3,2,2,2,2,3,3,3,4,1,0,2,1,1,0,0,1,1,0,0,2,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
