"GeographyCode","CT00100001","CT00100002","CT00100003","CT00100004","CT00100005","CT00100006","CT00100007","CT00100008","CT00100009","CT00100010","CT00100011","CT00100012","CT00100013","CT00100014","CT00100015","CT00100016","CT00100017","CT00100018","CT00100019","CT00100020","CT00100021","CT00100022","CT00100023","CT00100024","CT00100025","CT00100026","CT00100027","CT00100028","CT00100029","CT00100030","CT00100031","CT00100032","CT00100033","CT00100034","CT00100035","CT00100036","CT00100037","CT00100038","CT00100039","CT00100040","CT00100041","CT00100042","CT00100043","CT00100044","CT00100045","CT00100046","CT00100047","CT00100048","CT00100049","CT00100050","CT00100051","CT00100052","CT00100053","CT00100054","CT00100055","CT00100056","CT00100057","CT00100058","CT00100059","CT00100060","CT00100061","CT00100062","CT00100063","CT00100064","CT00100065","CT00100066","CT00100067","CT00100068","CT00100069","CT00100070","CT00100071","CT00100072","CT00100073","CT00100074","CT00100075","CT00100076","CT00100077","CT00100078","CT00100079","CT00100080","CT00100081","CT00100082","CT00100083","CT00100084","CT00100085","CT00100086","CT00100087","CT00100088","CT00100089","CT00100090","CT00100091","CT00100092","CT00100093","CT00100094","CT00100095"
"E00021443",265,158,7,0,3,9,0,1,2,6,0,36,2,0,8,5,0,0,1,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,4,0,0,2,0,0,1,0,0,0,3,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021444",348,176,4,0,12,2,5,0,0,6,4,76,8,0,11,5,1,5,3,0,0,0,1,0,3,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"E00021445",422,24,0,0,0,3,0,3,0,15,3,300,5,1,23,6,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,3,0,0,2,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0
"E00021446",448,12,2,0,6,5,2,2,1,1,5,326,5,0,30,7,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,4,0,2,0,0,2,0,0,0,5,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
"E00021447",266,164,5,0,1,0,3,2,0,4,0,28,8,0,5,1,0,3,0,0,0,2,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,8,0,8,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0
"E00021448",337,127,4,0,5,3,3,0,2,8,0,120,4,0,15,3,0,0,1,0,0,1,0,0,1,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,15,0,2,0,0,0,0,0,0,0,1,0,0,0,6,1,0,0,0,0,0,0,0,0
"E00021449",333,152,6,1,5,8,4,5,3,2,2,59,9,1,6,6,0,1,0,0,0,0,0,0,3,3,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2,2,0,1,4,0,7,0,1,0,0,0,0,9,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021450",187,138,4,0,1,0,0,5,1,1,0,6,3,0,0,4,0,6,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
"E00021451",400,108,5,0,0,6,0,12,0,2,1,178,4,0,20,3,0,4,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,17,0,1,0,0,0,0,5,1,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,7,0,1,2,0,0,0,2,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0
"E00021452",212,94,4,0,1,2,2,0,0,1,0,55,3,0,21,4,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,1,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021453",310,166,10,1,9,3,1,6,2,2,2,48,2,0,8,6,0,3,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,1,0,0,7,0,0,0,0,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,9,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0
"E00021454",357,126,5,0,2,2,0,0,3,1,0,165,6,0,23,5,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0
"E00021455",346,108,7,0,3,1,0,3,0,3,1,143,4,0,8,14,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,4,0,0,0,0,1,0,0,0,1,3,5,0,0,0,0,0,0,0,1,0,0,7,0,2,0,0,0,0,5,0,0,0,0,0,1,4,0,0,2,5,0,0,0,0,0
"E00021458",288,167,10,0,1,1,3,4,1,17,0,6,2,0,8,2,0,2,0,0,0,0,0,1,6,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,13,0,0,0,0,0,0,5,1,0,1,0,0,4,0,0,0,0,0,0,0,3,0,0,17,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
"E00021459",256,149,1,0,1,1,4,8,1,2,2,9,2,0,4,4,0,6,1,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,1,0,2,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,19,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021460",385,145,5,0,13,4,5,2,0,4,3,113,2,0,15,5,0,2,0,0,0,0,0,1,11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,0,9,2,0,1,0,0,6,0,0,0,1,0,0,0,4,1,0,17,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,2,0,0,0,0,0,0,0
"E00021461",250,106,5,0,1,5,0,0,0,6,0,54,6,0,7,4,0,6,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,4,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,2,0,8,0,1,0,0,0,0,7,1,0,1,0,0,1,3,0,0,5,0,0,0,1,0,0
"E00021462",314,114,4,0,8,4,2,5,3,4,11,83,5,0,10,8,0,4,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,9,0,0,0,0,2,4,0,0,0,0,0,0,0,2,2,1,7,0,4,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021463",338,114,9,0,4,3,2,3,0,0,0,107,7,2,5,12,1,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,1,0,0,0,1,8,1,0,0,0,4,5,0,0,0,4,0,0,0,2,1,2,6,0,5,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021464",279,103,5,0,1,5,3,17,1,2,5,73,4,0,8,10,0,1,0,0,0,0,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0,0,0,2,1,0,13,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0
"E00021465",416,95,6,0,10,2,4,5,2,6,1,193,11,0,6,2,0,5,2,0,0,0,0,0,3,2,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,17,0,3,0,0,0,0,10,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
"E00021466",735,243,13,1,12,0,4,11,1,37,25,131,65,0,19,5,0,5,2,0,0,0,0,0,0,6,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,19,0,0,1,0,0,9,0,6,0,2,1,0,13,2,1,3,0,0,1,2,0,4,0,6,0,1,6,11,1,17,0,7,0,0,0,0,0,2,0,5,6,0,8,7,0,0,10,0,0,0,0,0,0
"E00021467",371,40,3,0,1,0,3,0,2,0,8,242,7,0,14,7,1,6,1,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,3,6,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"E00021468",265,93,7,0,5,1,0,9,0,4,0,83,6,0,7,4,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,0,0,1,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,1,3,0,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,5,0,0,0,0,0,0
"E00021469",446,122,4,0,1,2,5,1,2,2,0,196,13,0,22,9,2,10,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,6,0,0,0,0,1,6,0,0,0,0,0,0,6,1,1,0,12,0,2,0,0,0,0,3,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"E00021470",282,104,7,0,2,0,1,2,0,10,1,67,13,0,17,10,0,1,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,2,2,0,4,0,2,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,3,0,0,0,0,0
"E00021471",373,112,7,0,0,4,2,1,4,2,5,158,3,2,24,3,1,14,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,1,0,2,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021473",422,116,5,0,5,0,3,4,0,14,15,143,22,0,15,10,0,7,2,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,7,0,0,0,0,0,0,3,0,0,0,0,0,5,2,1,0,0,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,3,2,1,7,0,1,0,0,0,0,8,1,0,6,0,1,0,0,1,0,1,0,0,0,0,0,0
"E00021474",402,42,0,0,7,2,4,6,2,15,12,243,3,0,14,4,0,1,2,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,1,0,7,0,0,0,0,0,4,0,0,0,0,0,0,0,2,2,0,9,0,0,0,0,0,0,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0
"E00021475",377,60,0,0,1,1,0,5,1,7,4,222,24,5,6,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3,0,0,2,0,0,2,0,0,0,0,0,0,0,0,3,0,6,0,1,0,0,0,0,0,8,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021476",406,111,1,0,8,3,0,2,0,1,1,175,6,0,19,14,1,6,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,1,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0
"E00021477",460,189,10,1,0,9,1,7,1,15,1,142,6,1,9,9,0,5,0,0,0,1,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5,0,4,0,0,1,0,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,9,0,2,0,0,0,0,1,1,0,0,0,2,0,2,0,0,5,0,2,0,0,0,0
"E00021478",333,135,3,0,1,4,2,8,1,9,3,89,2,0,22,11,1,5,0,0,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,9,0,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,0
"E00021479",411,160,4,0,2,0,3,3,0,18,3,50,19,1,44,1,0,1,2,0,0,0,0,0,3,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,8,1,0,2,0,0,0,4,2,0,0,0,0,7,4,0,0,0,0,0,1,4,2,0,23,0,11,0,0,0,0,2,5,0,1,2,0,2,0,0,0,2,0,0,0,1,0,0
"E00021480",303,118,8,5,3,2,2,3,0,11,2,67,13,0,6,10,0,4,0,0,3,0,0,0,3,3,0,0,0,2,0,0,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,9,0,4,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021481",413,94,7,0,1,3,1,3,3,12,9,150,18,2,28,14,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,16,1,0,1,0,0,1,1,0,0,1,0,0,1,0,5,0,12,0,0,0,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021482",455,192,10,1,7,10,0,2,1,9,4,150,2,0,10,4,1,0,1,1,0,0,0,0,1,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,1,0,0,0,1,0,5,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,10,0,4,0,0,0,0,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021483",600,200,8,1,14,2,1,2,0,29,4,130,15,0,21,15,0,11,0,0,0,0,0,0,5,0,0,0,3,6,0,1,0,5,0,0,0,0,0,0,0,8,1,0,0,0,0,5,2,1,0,0,2,0,12,9,0,0,0,0,2,0,2,1,1,3,0,0,3,4,0,40,1,21,0,0,0,0,0,0,0,2,0,0,0,3,0,0,3,0,0,1,0,0,0
"E00021484",364,182,8,0,8,4,0,10,2,16,2,65,7,1,12,4,1,3,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,2,2,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
"E00021485",330,52,6,0,0,0,2,2,4,4,1,171,8,2,36,12,0,2,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,0,4,0,1,0,0,0,0,1,0,0,1,0,0,3,2,0,0,0,0,0,0,0,0,0
"E00021486",387,86,4,0,4,4,1,3,1,8,5,174,3,2,17,18,0,3,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,3,3,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,10,0,14,0,0,0,0,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021487",220,52,1,0,0,1,0,2,0,3,2,117,2,0,13,6,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"E00021488",444,88,4,1,4,9,3,7,1,7,20,211,5,0,24,8,3,2,0,0,0,0,0,0,2,1,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,1,0,5,0,0,2,1,1,0,3,0,0,0,0,0,3,0,0,0,0,0,0,2,1,2,0,7,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021489",346,65,3,0,3,8,0,2,0,3,2,154,12,0,24,12,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,2,0,0,0,0,0,5,1,0,0,0,0,0,0,0,2,1,3,0,8,0,0,0,0,13,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0
"E00021490",306,44,1,0,1,3,0,6,0,10,0,178,8,0,21,16,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021491",285,47,3,0,0,4,2,0,2,0,2,167,3,0,27,6,0,0,0,0,0,0,0,0,1,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021492",372,50,4,0,7,14,0,2,0,8,5,221,0,0,18,11,2,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021493",481,45,0,0,0,13,2,0,0,2,0,332,3,0,19,24,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,2,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021494",546,114,8,0,6,13,0,2,1,3,8,294,4,1,33,12,1,3,0,0,0,0,0,0,3,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0
"E00021495",609,42,1,4,3,7,3,4,0,9,3,391,8,0,47,17,0,1,0,0,1,0,0,0,2,8,1,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,5,0,0,0,0,0,0,5,1,0,0,0,0,5,2,0,0,2,0,0,1,0,3,0,10,0,2,0,0,0,0,7,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0
"E00021496",360,20,2,0,4,0,1,10,0,5,4,237,8,0,18,17,3,6,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0
"E00021497",517,37,5,0,0,7,0,1,0,6,5,388,4,2,14,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,8,9,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021498",389,35,1,0,1,2,2,8,5,4,8,229,0,0,30,19,1,12,0,0,0,0,0,0,1,6,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,0,4,0,4,0,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"E00021499",310,163,2,0,0,8,0,1,5,1,1,42,8,0,17,15,1,5,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,2,0,3,0,0,0,0,2,0,0,3,0,0,4,0,0,0,1,0,0,0,0,4,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021500",319,143,6,0,2,7,0,1,0,8,1,47,9,0,36,16,1,3,1,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,7,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,6,0,0,0,0,0,0
"E00021501",304,86,7,1,5,4,2,0,1,1,6,117,2,1,9,13,1,11,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,0,0,1,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,8,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"E00021502",375,56,7,14,0,7,2,1,1,7,2,176,3,0,35,15,1,8,0,0,1,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,14,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
"E00021503",393,58,5,1,1,6,1,0,1,8,0,229,19,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,8,0,0,0,0,0,0
"E00021504",399,65,3,0,3,7,1,5,0,4,6,191,8,0,27,19,0,6,0,0,0,0,0,0,1,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,7,0,2,0,0,2,0,1,0,0,2,0,0,1,0,0,6,1,0,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,4,0,0,0,1,0,0,5,3,0,0,0,0,0
"E00021505",312,77,0,0,2,8,0,6,1,3,5,130,5,0,21,20,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,10,0,1,0,0,0,0,2,0,0,3,0,0,0,3,0,0,1,0,0,0,0,0,0
"E00021506",317,75,0,0,1,5,0,4,0,10,0,121,2,0,16,18,1,6,0,1,0,0,0,0,2,6,0,0,0,1,0,0,0,4,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,6,0,3,0,0,0,0,4,1,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0
"E00021507",376,109,9,0,4,5,2,0,1,9,6,109,6,2,22,17,0,8,0,1,0,1,0,0,6,2,0,0,0,4,0,0,0,3,0,2,0,0,0,0,0,2,0,0,0,0,0,4,0,11,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,7,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"E00021508",395,116,6,0,6,6,1,8,0,9,8,119,22,4,12,5,0,4,0,0,0,4,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,4,0,1,3,0,5,2,0,2,0,0,0,0,0,0,0,1,2,0,3,5,0,7,0,8,0,0,0,0,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,0
"E00021509",517,128,2,0,4,7,2,0,0,8,2,218,14,1,29,20,0,6,0,0,0,2,0,0,1,7,0,0,0,5,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,5,0,3,0,0,1,0,9,2,0,2,0,0,4,0,0,0,0,0,0,0,3,2,1,12,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"E00021510",240,78,4,0,5,1,2,5,0,14,3,6,23,0,5,1,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,8,0,0,0,0,0,7,3,6,0,0,1,0,8,1,0,3,0,0,0,0,0,0,0,0,0,0,7,4,0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
"E00021511",205,61,3,0,3,1,5,2,1,10,0,5,31,1,3,1,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1,0,5,2,3,0,0,0,0,5,1,0,0,0,0,0,1,0,0,0,1,0,1,12,1,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"E00021516",252,95,3,0,1,6,4,3,0,9,0,34,34,0,3,15,0,6,0,0,0,1,0,0,4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0,0,0
"E00021517",304,103,3,0,7,4,0,2,0,13,0,41,47,2,16,4,0,2,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,7,1,0,0,0,0,5,0,0,0,0,0,0,1,1,4,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0
