"GeographyCode","KS102EW0001","KS102EW0002","KS102EW0003","KS102EW0004","KS102EW0005","KS102EW0006","KS102EW0007","KS102EW0008","KS102EW0009","KS102EW0010","KS102EW0011","KS102EW0012","KS102EW0013","KS102EW0014","KS102EW0015","KS102EW0016","KS102EW0017","KS102EW0018","KS102EW0019","KS102EW0020","KS102EW0021","KS102EW0022","KS102EW0023","KS102EW0024","KS102EW0025","KS102EW0026","KS102EW0027","KS102EW0028","KS102EW0029","KS102EW0030","KS102EW0031","KS102EW0032","KS102EW0033","KS102EW0034","KS102EW0035"
"E00021225",292,23,9,1,11,4,6,1,20,39,87,30,15,24,15,4,3,37.5171232876712,33,7.87671232876712,3.08219178082192,0.342465753424658,3.76712328767123,1.36986301369863,2.05479452054794,0.342465753424658,6.84931506849315,13.3561643835616,29.7945205479452,10.2739726027397,5.13698630136986,8.21917808219178,5.13698630136986,1.36986301369863,1.02739726027397
"E00021227",269,21,10,4,7,2,3,7,24,33,75,55,8,9,8,3,0,34.7695167286245,32,7.80669144981413,3.71747211895911,1.48698884758364,2.60223048327138,0.743494423791822,1.11524163568773,2.60223048327138,8.92193308550186,12.2676579925651,27.8810408921933,20.4460966542751,2.97397769516729,3.3457249070632,2.97397769516729,1.11524163568773,0
"E00021228",359,21,11,8,24,5,8,11,37,41,75,54,17,25,18,3,1,35.6155988857939,31,5.84958217270195,3.06406685236769,2.22841225626741,6.68523676880223,1.39275766016713,2.22841225626741,3.06406685236769,10.3064066852368,11.4206128133705,20.891364902507,15.041782729805,4.73537604456824,6.96378830083566,5.01392757660167,0.835654596100279,0.278551532033426
"E00021229",309,35,21,11,19,2,2,4,35,47,81,32,5,9,5,1,0,27.8381877022654,27,11.3268608414239,6.79611650485437,3.55987055016181,6.14886731391586,0.647249190938511,0.647249190938511,1.29449838187702,11.3268608414239,15.210355987055,26.2135922330097,10.3559870550162,1.61812297734628,2.9126213592233,1.61812297734628,0.323624595469256,0
"E00021230",248,16,6,3,5,1,1,2,16,26,85,42,18,14,10,2,1,39.1895161290323,37,6.45161290322581,2.41935483870968,1.20967741935484,2.01612903225806,0.403225806451613,0.403225806451613,0.806451612903226,6.45161290322581,10.4838709677419,34.2741935483871,16.9354838709677,7.25806451612903,5.64516129032258,4.03225806451613,0.806451612903226,0.403225806451613
"E00021231",210,17,4,2,2,0,2,5,6,10,59,50,19,18,15,1,0,43.2761904761905,44,8.09523809523809,1.9047619047619,0.952380952380952,0.952380952380952,0,0.952380952380952,2.38095238095238,2.85714285714286,4.76190476190476,28.0952380952381,23.8095238095238,9.04761904761905,8.57142857142857,7.14285714285714,0.476190476190476,0
"E00021235",368,45,19,19,31,6,10,15,31,26,92,49,5,14,6,0,0,28.1304347826087,26,12.2282608695652,5.16304347826087,5.16304347826087,8.42391304347826,1.6304347826087,2.71739130434783,4.07608695652174,8.42391304347826,7.06521739130435,25,13.3152173913043,1.35869565217391,3.80434782608696,1.6304347826087,0,0
"E00021236",324,34,21,9,17,2,4,7,35,57,95,27,7,4,2,1,2,27.3086419753086,27,10.4938271604938,6.48148148148148,2.77777777777778,5.24691358024691,0.617283950617284,1.23456790123457,2.16049382716049,10.8024691358025,17.5925925925926,29.320987654321,8.33333333333333,2.16049382716049,1.23456790123457,0.617283950617284,0.308641975308642,0.617283950617284
"E00021238",398,19,5,5,1,1,1,4,47,103,153,41,10,7,1,0,0,31.7989949748744,30,4.77386934673367,1.25628140703518,1.25628140703518,0.251256281407035,0.251256281407035,0.251256281407035,1.00502512562814,11.8090452261307,25.8793969849246,38.4422110552764,10.3015075376884,2.51256281407035,1.75879396984925,0.251256281407035,0,0
"E00021239",286,26,4,1,1,1,1,2,36,61,124,24,4,1,0,0,0,29.7937062937063,30,9.09090909090909,1.3986013986014,0.34965034965035,0.34965034965035,0.34965034965035,0.34965034965035,0.699300699300699,12.5874125874126,21.3286713286713,43.3566433566434,8.39160839160839,1.3986013986014,0.34965034965035,0,0,0
"E00021240",304,11,2,1,4,2,2,2,24,70,128,37,13,7,1,0,0,34.2434210526316,31,3.61842105263158,0.657894736842105,0.328947368421053,1.31578947368421,0.657894736842105,0.657894736842105,0.657894736842105,7.89473684210526,23.0263157894737,42.1052631578947,12.1710526315789,4.27631578947368,2.30263157894737,0.328947368421053,0,0
"E00021241",274,14,5,1,1,1,1,4,37,59,103,24,11,10,3,0,0,33.1350364963504,31,5.10948905109489,1.82481751824817,0.364963503649635,0.364963503649635,0.364963503649635,0.364963503649635,1.45985401459854,13.5036496350365,21.5328467153285,37.5912408759124,8.75912408759124,4.01459854014599,3.64963503649635,1.09489051094891,0,0
"E00021243",398,47,26,17,32,1,12,7,30,36,123,42,11,8,2,3,1,27.4221105527638,28,11.8090452261307,6.53266331658291,4.2713567839196,8.04020100502512,0.251256281407035,3.01507537688442,1.75879396984925,7.53768844221105,9.04522613065327,30.9045226130653,10.5527638190955,2.76381909547739,2.01005025125628,0.50251256281407,0.753768844221105,0.251256281407035
"E00021244",254,25,12,5,6,3,5,4,15,15,49,51,16,30,16,1,1,39.9645669291339,40.5,9.84251968503937,4.7244094488189,1.96850393700787,2.36220472440945,1.18110236220472,1.96850393700787,1.5748031496063,5.90551181102362,5.90551181102362,19.2913385826772,20.0787401574803,6.2992125984252,11.8110236220472,6.2992125984252,0.393700787401575,0.393700787401575
"E00021245",246,24,6,5,16,0,3,6,23,28,54,34,12,16,17,1,1,35.7642276422764,31.5,9.75609756097561,2.4390243902439,2.03252032520325,6.50406504065041,0,1.21951219512195,2.4390243902439,9.34959349593496,11.3821138211382,21.9512195121951,13.8211382113821,4.8780487804878,6.50406504065041,6.91056910569106,0.40650406504065,0.40650406504065
"E00021246",517,39,26,16,30,11,14,17,45,73,143,55,11,25,9,0,3,30.2901353965184,29,7.54352030947776,5.02901353965184,3.09477756286267,5.8027079303675,2.12765957446809,2.70793036750484,3.28820116054159,8.70406189555126,14.1199226305609,27.6595744680851,10.6382978723404,2.12765957446809,4.83558994197292,1.74081237911025,0,0.580270793036751
"E00021247",402,33,23,12,54,6,19,18,46,36,79,50,6,12,7,1,0,27.4228855721393,24,8.2089552238806,5.72139303482587,2.98507462686567,13.4328358208955,1.49253731343284,4.72636815920398,4.47761194029851,11.4427860696517,8.95522388059701,19.6517412935323,12.4378109452736,1.49253731343284,2.98507462686567,1.74129353233831,0.248756218905473,0
"E00021248",380,73,29,12,21,6,8,7,20,43,110,37,3,8,2,0,1,24.7526315789474,27,19.2105263157895,7.63157894736842,3.15789473684211,5.52631578947368,1.57894736842105,2.10526315789474,1.84210526315789,5.26315789473684,11.3157894736842,28.9473684210526,9.73684210526316,0.789473684210526,2.10526315789474,0.526315789473684,0,0.263157894736842
"E00021249",329,22,14,10,28,6,15,13,26,25,56,76,16,15,5,2,0,33.3465045592705,31,6.68693009118541,4.25531914893617,3.03951367781155,8.51063829787234,1.82370820668693,4.55927051671733,3.95136778115502,7.90273556231003,7.59878419452887,17.0212765957447,23.1003039513678,4.86322188449848,4.55927051671733,1.51975683890578,0.60790273556231,0
"E00021251",292,29,10,8,21,1,4,4,23,33,89,33,6,18,7,6,0,32.527397260274,30.5,9.93150684931507,3.42465753424658,2.73972602739726,7.19178082191781,0.342465753424658,1.36986301369863,1.36986301369863,7.87671232876712,11.3013698630137,30.4794520547945,11.3013698630137,2.05479452054794,6.16438356164384,2.3972602739726,2.05479452054794,0
"E00021252",267,18,2,1,2,2,4,1,25,58,108,33,6,5,0,2,0,32.3483146067416,31,6.74157303370786,0.749063670411985,0.374531835205993,0.749063670411985,0.749063670411985,1.49812734082397,0.374531835205993,9.36329588014981,21.7228464419476,40.4494382022472,12.3595505617978,2.24719101123596,1.87265917602996,0,0.749063670411985,0
"E00021253",304,24,13,9,13,2,6,13,27,36,97,47,4,4,9,0,0,31.0361842105263,30,7.89473684210526,4.27631578947368,2.96052631578947,4.27631578947368,0.657894736842105,1.97368421052632,4.27631578947368,8.88157894736842,11.8421052631579,31.9078947368421,15.4605263157895,1.31578947368421,1.31578947368421,2.96052631578947,0,0
"E00021254",237,21,3,5,3,1,1,0,27,43,115,14,3,0,1,0,0,28.9240506329114,31,8.86075949367089,1.26582278481013,2.10970464135021,1.26582278481013,0.421940928270042,0.421940928270042,0,11.3924050632911,18.1434599156118,48.5232067510549,5.90717299578059,1.26582278481013,0,0.421940928270042,0,0
"E00021255",221,20,5,1,2,0,0,0,10,43,116,20,4,0,0,0,0,30.9140271493213,32,9.04977375565611,2.26244343891403,0.452488687782805,0.904977375565611,0,0,0,4.52488687782805,19.4570135746606,52.4886877828054,9.04977375565611,1.80995475113122,0,0,0,0
"E00021256",242,17,5,3,3,0,0,4,47,50,95,13,3,1,1,0,0,28.603305785124,28.5,7.02479338842975,2.06611570247934,1.2396694214876,1.2396694214876,0,0,1.65289256198347,19.4214876033058,20.6611570247934,39.2561983471074,5.37190082644628,1.2396694214876,0.413223140495868,0.413223140495868,0,0
"E00021257",242,17,4,3,7,2,4,7,23,36,81,38,11,7,0,0,2,33.1859504132231,31.5,7.02479338842975,1.65289256198347,1.2396694214876,2.89256198347107,0.826446280991736,1.65289256198347,2.89256198347107,9.50413223140496,14.8760330578512,33.4710743801653,15.702479338843,4.54545454545455,2.89256198347107,0,0,0.826446280991736
"E00021258",360,29,18,11,23,13,12,11,35,27,71,53,14,15,24,3,1,33.5666666666667,30,8.05555555555556,5,3.05555555555556,6.38888888888889,3.61111111111111,3.33333333333333,3.05555555555556,9.72222222222222,7.5,19.7222222222222,14.7222222222222,3.88888888888889,4.16666666666667,6.66666666666667,0.833333333333333,0.277777777777778
"E00021259",399,20,30,11,28,5,13,11,50,63,82,54,6,18,4,1,3,30.0526315789474,26,5.0125313283208,7.5187969924812,2.75689223057644,7.01754385964912,1.2531328320802,3.25814536340852,2.75689223057644,12.531328320802,15.7894736842105,20.5513784461153,13.5338345864662,1.50375939849624,4.51127819548872,1.00250626566416,0.25062656641604,0.75187969924812
"E00021260",320,15,9,11,25,5,9,11,31,39,62,51,18,24,9,1,0,34.69375,30.5,4.6875,2.8125,3.4375,7.8125,1.5625,2.8125,3.4375,9.6875,12.1875,19.375,15.9375,5.625,7.5,2.8125,0.3125,0
"E00021261",278,25,12,8,14,2,3,2,30,49,71,24,5,9,15,6,3,32.5791366906475,29,8.99280575539568,4.31654676258993,2.87769784172662,5.03597122302158,0.719424460431655,1.07913669064748,0.719424460431655,10.7913669064748,17.6258992805755,25.5395683453237,8.63309352517986,1.79856115107914,3.23741007194245,5.39568345323741,2.15827338129496,1.07913669064748
"E00021262",305,39,23,9,13,3,3,7,26,24,74,49,6,12,15,2,0,31.0754098360656,30,12.7868852459016,7.54098360655738,2.95081967213115,4.26229508196721,0.983606557377049,0.983606557377049,2.29508196721311,8.52459016393443,7.86885245901639,24.2622950819672,16.0655737704918,1.9672131147541,3.9344262295082,4.91803278688525,0.655737704918033,0
"E00021263",401,44,11,4,14,1,2,6,63,56,119,41,5,16,16,2,1,31.6608478802993,29,10.9725685785536,2.7431421446384,0.997506234413965,3.49127182044888,0.249376558603491,0.498753117206983,1.49625935162095,15.71072319202,13.9650872817955,29.6758104738155,10.2244389027431,1.24688279301746,3.99002493765586,3.99002493765586,0.498753117206983,0.249376558603491
"E00021266",281,22,10,8,9,1,3,4,24,61,69,48,7,9,4,2,0,32.1494661921708,29,7.82918149466192,3.55871886120996,2.84697508896797,3.20284697508897,0.355871886120996,1.06761565836299,1.42348754448399,8.54092526690392,21.7081850533808,24.5551601423488,17.0818505338078,2.49110320284698,3.20284697508897,1.42348754448399,0.711743772241993,0
"E00021267",329,35,15,2,17,3,4,5,26,52,75,51,11,8,20,4,1,33.8358662613982,30,10.6382978723404,4.55927051671733,0.60790273556231,5.16717325227964,0.911854103343465,1.21580547112462,1.51975683890578,7.90273556231003,15.8054711246201,22.7963525835866,15.5015197568389,3.3434650455927,2.43161094224924,6.0790273556231,1.21580547112462,0.303951367781155
"E00021268",253,18,12,6,13,1,7,5,23,42,74,27,7,5,11,1,1,31.6600790513834,29,7.11462450592885,4.74308300395257,2.37154150197628,5.13833992094862,0.395256916996047,2.76679841897233,1.97628458498024,9.09090909090909,16.600790513834,29.2490118577075,10.6719367588933,2.76679841897233,1.97628458498024,4.34782608695652,0.395256916996047,0.395256916996047
"E00021271",392,20,8,4,25,5,8,9,36,22,97,95,13,23,26,1,0,38.5408163265306,39,5.10204081632653,2.04081632653061,1.02040816326531,6.37755102040816,1.27551020408163,2.04081632653061,2.29591836734694,9.18367346938776,5.61224489795918,24.7448979591837,24.234693877551,3.31632653061224,5.86734693877551,6.63265306122449,0.255102040816327,0
"E00021272",221,10,7,9,9,4,4,8,27,20,58,40,6,14,5,0,0,34.0135746606335,31,4.52488687782805,3.16742081447964,4.07239819004525,4.07239819004525,1.80995475113122,1.80995475113122,3.61990950226244,12.2171945701357,9.04977375565611,26.2443438914027,18.0995475113122,2.71493212669683,6.33484162895928,2.26244343891403,0,0
"E00021273",286,16,10,7,16,0,8,5,22,24,51,47,15,30,26,7,2,41.5734265734266,38,5.59440559440559,3.4965034965035,2.44755244755245,5.59440559440559,0,2.7972027972028,1.74825174825175,7.69230769230769,8.39160839160839,17.8321678321678,16.4335664335664,5.24475524475525,10.4895104895105,9.09090909090909,2.44755244755245,0.699300699300699
"E00021274",549,57,30,17,50,10,27,11,44,35,123,85,18,17,17,3,5,30.8834244080146,29,10.3825136612022,5.46448087431694,3.09653916211293,9.10746812386157,1.82149362477231,4.91803278688525,2.00364298724954,8.01457194899818,6.3752276867031,22.4043715846995,15.4826958105647,3.27868852459016,3.09653916211293,3.09653916211293,0.546448087431694,0.910746812386157
"E00021275",259,15,9,5,23,1,5,8,23,17,50,43,23,19,13,4,1,38.1583011583012,37,5.79150579150579,3.47490347490348,1.93050193050193,8.88030888030888,0.386100386100386,1.93050193050193,3.08880308880309,8.88030888030888,6.56370656370656,19.3050193050193,16.6023166023166,8.88030888030888,7.33590733590734,5.01930501930502,1.54440154440154,0.386100386100386
"E00021277",249,9,8,4,17,3,6,5,26,21,45,49,16,24,13,2,1,39.4497991967871,37,3.6144578313253,3.21285140562249,1.60642570281124,6.82730923694779,1.20481927710843,2.40963855421687,2.00803212851406,10.4417670682731,8.43373493975904,18.0722891566265,19.6787148594378,6.42570281124498,9.63855421686747,5.22088353413655,0.803212851405622,0.401606425702811
"E00021278",199,16,14,8,13,0,4,7,24,24,54,15,2,6,9,2,1,29.9045226130653,27,8.04020100502512,7.03517587939699,4.02010050251256,6.53266331658291,0,2.01005025125628,3.51758793969849,12.0603015075377,12.0603015075377,27.1356783919598,7.53768844221105,1.00502512562814,3.01507537688442,4.52261306532663,1.00502512562814,0.50251256281407
"E00021279",444,36,16,16,48,6,13,14,41,39,78,76,20,19,18,4,0,32.5968468468468,28,8.10810810810811,3.6036036036036,3.6036036036036,10.8108108108108,1.35135135135135,2.92792792792793,3.15315315315315,9.23423423423423,8.78378378378378,17.5675675675676,17.1171171171171,4.5045045045045,4.27927927927928,4.05405405405405,0.900900900900901,0
"E00021280",287,25,6,4,5,2,4,8,35,46,83,34,7,13,11,3,1,33.8885017421603,30,8.71080139372822,2.09059233449477,1.39372822299652,1.74216027874564,0.696864111498258,1.39372822299652,2.78745644599303,12.1951219512195,16.0278745644599,28.9198606271777,11.8466898954704,2.4390243902439,4.52961672473868,3.83275261324042,1.04529616724739,0.348432055749129
"E00021281",531,42,15,8,22,8,9,13,86,95,128,57,13,26,8,1,0,30.623352165725,28,7.90960451977401,2.82485875706215,1.50659133709981,4.14312617702448,1.50659133709981,1.69491525423729,2.44821092278719,16.195856873823,17.8907721280603,24.105461393597,10.7344632768362,2.44821092278719,4.89642184557439,1.50659133709981,0.188323917137476,0
"E00021282",407,19,10,12,21,2,7,12,67,66,96,27,23,22,13,8,2,33.4742014742015,29,4.66830466830467,2.45700245700246,2.94840294840295,5.15970515970516,0.491400491400491,1.71990171990172,2.94840294840295,16.4619164619165,16.2162162162162,23.5872235872236,6.63390663390663,5.65110565110565,5.40540540540541,3.19410319410319,1.96560196560197,0.491400491400491
"E00021285",123,8,3,0,0,0,0,0,5,36,59,6,2,3,1,0,0,31.219512195122,30,6.50406504065041,2.4390243902439,0,0,0,0,0,4.0650406504065,29.2682926829268,47.9674796747967,4.8780487804878,1.6260162601626,2.4390243902439,0.813008130081301,0,0
"E00021286",230,8,4,4,4,1,1,7,42,42,71,24,8,10,3,1,0,32.8913043478261,30,3.47826086956522,1.73913043478261,1.73913043478261,1.73913043478261,0.434782608695652,0.434782608695652,3.04347826086957,18.2608695652174,18.2608695652174,30.8695652173913,10.4347826086957,3.47826086956522,4.34782608695652,1.30434782608696,0.434782608695652,0
"E00021287",278,9,1,1,0,1,0,0,34,86,116,25,5,0,0,0,0,31.4892086330935,30,3.23741007194245,0.359712230215827,0.359712230215827,0,0.359712230215827,0,0,12.2302158273381,30.9352517985612,41.726618705036,8.99280575539568,1.79856115107914,0,0,0,0
"E00021288",239,12,0,0,2,0,0,3,31,56,106,26,0,1,1,1,0,31.8619246861925,31,5.02092050209205,0,0,0.836820083682008,0,0,1.25523012552301,12.9707112970711,23.4309623430962,44.3514644351464,10.8786610878661,0,0.418410041841004,0.418410041841004,0.418410041841004,0
"E00021289",330,42,33,17,22,6,6,6,23,28,100,29,5,3,10,0,0,26.2939393939394,26.5,12.7272727272727,10,5.15151515151515,6.66666666666667,1.81818181818182,1.81818181818182,1.81818181818182,6.96969696969697,8.48484848484849,30.3030303030303,8.78787878787879,1.51515151515152,0.909090909090909,3.03030303030303,0,0
"E00021290",342,29,21,12,31,2,13,10,34,29,80,45,8,12,12,2,2,30.5204678362573,27.5,8.47953216374269,6.14035087719298,3.50877192982456,9.06432748538012,0.584795321637427,3.80116959064327,2.92397660818713,9.94152046783626,8.47953216374269,23.3918128654971,13.1578947368421,2.33918128654971,3.50877192982456,3.50877192982456,0.584795321637427,0.584795321637427
"E00021291",374,4,0,0,1,0,0,2,49,117,155,38,5,3,0,0,0,32.4946524064171,30,1.06951871657754,0,0,0.267379679144385,0,0,0.53475935828877,13.1016042780749,31.283422459893,41.4438502673797,10.1604278074866,1.33689839572193,0.802139037433155,0,0,0
"E00021292",312,35,14,13,13,6,7,10,46,37,61,39,5,10,12,4,0,30.0416666666667,27,11.2179487179487,4.48717948717949,4.16666666666667,4.16666666666667,1.92307692307692,2.24358974358974,3.2051282051282,14.7435897435897,11.8589743589744,19.5512820512821,12.5,1.6025641025641,3.2051282051282,3.84615384615385,1.28205128205128,0
"E00021294",578,66,36,36,62,11,19,11,48,37,112,90,23,16,8,3,0,27.9480968858132,24.5,11.4186851211073,6.22837370242214,6.22837370242214,10.7266435986159,1.90311418685121,3.28719723183391,1.90311418685121,8.30449826989619,6.40138408304498,19.3771626297578,15.5709342560554,3.97923875432526,2.7681660899654,1.3840830449827,0.519031141868512,0
"E00021295",379,20,8,3,20,1,6,11,59,59,114,52,8,11,4,3,0,32.0395778364116,30,5.27704485488127,2.11081794195251,0.79155672823219,5.27704485488127,0.263852242744063,1.58311345646438,2.9023746701847,15.5672823218997,15.5672823218997,30.0791556728232,13.7203166226913,2.11081794195251,2.9023746701847,1.05540897097625,0.79155672823219,0
"E00021296",341,17,8,4,9,3,4,3,38,58,114,46,12,18,4,3,0,34.6158357771261,31,4.98533724340176,2.34604105571848,1.17302052785924,2.63929618768328,0.879765395894428,1.17302052785924,0.879765395894428,11.1436950146628,17.0087976539589,33.4310850439883,13.4897360703812,3.51906158357771,5.27859237536657,1.17302052785924,0.879765395894428,0
"E00021297",418,37,14,5,19,5,4,10,28,58,105,63,27,20,15,5,3,35.7822966507177,33,8.85167464114833,3.34928229665072,1.19617224880383,4.54545454545455,1.19617224880383,0.956937799043062,2.39234449760766,6.69856459330144,13.8755980861244,25.1196172248804,15.0717703349282,6.45933014354067,4.78468899521531,3.58851674641148,1.19617224880383,0.717703349282297
"E00021298",417,23,10,9,7,3,2,2,44,78,129,71,18,14,5,1,1,34.3141486810552,31,5.51558752997602,2.39808153477218,2.15827338129496,1.67865707434053,0.719424460431655,0.479616306954436,0.479616306954436,10.5515587529976,18.705035971223,30.9352517985612,17.0263788968825,4.31654676258993,3.35731414868106,1.19904076738609,0.239808153477218,0.239808153477218
